article_id,full_name,sex,birth_year,city,state,country,continent,latitude,longitude,occupation,industry,domain,article_languages,page_views,average_views,historical_popularity_index,wikidata_id,name_de,description_en,description_de
236141,Jerzy Dudek,Male,1973,Rybnik,,Poland,Europe,50.1,18.55,Soccer Player,Team Sports,Sports,39,2749266,70494,19.3264,Q190651,Jerzy Dudek,Polish association football player (born 1973),polnischer Fußballtorhüter
842379,Diego Forlán,Male,1979,Montevideo,,Uruguay,South America,-34.88361,-56.18194,Soccer Player,Team Sports,Sports,54,10698854,198127,19.3264,Q261534,Diego Forlán,Uruguayan association football player and manager (born 1979),uruguayischer Fußballspieler
80646,Elliott Smith,Male,1969,Omaha,NE,United States,North America,41.25,-96,Musician,Music,Arts,29,5959507,205500,19.3254,Q210428,Elliott Smith,American musician (1969–2003),US-amerikanischer Singer-Songwriter
8093233,Rick Riordan,Male,1964,San Antonio,TX,United States,North America,29.41667,-98.5,Writer,Language,Humanities,29,3825118,131901,19.3247,Q212727,Rick Riordan,American author (born 1964),US-amerikanischer Schriftsteller
212187,John Mayer,Male,1977,Bridgeport,CT,United States,North America,41.18639,-73.19556,Musician,Music,Arts,35,17693918,505541,19.3219,Q215215,John Mayer,American musician (born 1977),US-amerikanischer Musiker
685663,Tara Reid,Female,1975,Wyckoff,NJ,United States,North America,40.99909,-74.16885,Actor,Film And Theatre,Arts,33,10921560,330956,19.321,Q211082,Tara Reid,American actress (born 1975),US-amerikanische Schauspielerin
1462547,Thomas Häßler,Male,1966,Berlin,,Germany,Europe,,,Soccer Player,Team Sports,Sports,29,901153,31074,19.3201,Q155911,Thomas Häßler,German footballer,deutscher Fußballspieler und -trainer
2437065,Andrés Iniesta,Male,1984,Fuentealbilla,,Spain,Europe,39.26667,-1.54917,Soccer Player,Team Sports,Sports,69,12143288,175990,19.3173,Q43729,Andrés Iniesta,Spanish association football player,spanischer Fußballspieler
333813,Claire Forlani,Female,1972,Twickenham,,United Kingdom,Europe,51.4486,-0.3369,Actor,Film And Theatre,Arts,29,6242971,215275,19.3163,Q40228,Claire Forlani,British actress,britische Schauspielerin
1009205,Xabi Alonso,Male,1981,Tolosa,,Spain,Europe,43.13333,-2.08333,Soccer Player,Team Sports,Sports,62,9606430,154942,19.3156,Q208104,Xabi Alonso,Spanish football manager and player,spanischer Fußballspieler und -trainer
1296564,Kristen Bell,Female,1980,Huntington Woods,MI,United States,North America,42.48056,-83.16694,Actor,Film And Theatre,Arts,45,21506575,477924,19.3067,Q178882,Kristen Bell,American actress,US-amerikanische Schauspielerin
73631,M. Night Shyamalan,Male,1970,Mahé,,India,Asia,11.70111,75.53667,Film Director,Film And Theatre,Arts,39,10631049,272591,19.3043,Q51489,M. Night Shyamalan,American filmmaker (born 1970),US-amerikanischer Drehbuchautor und Regisseur indischer Herkunft
113158,Nancy Cartwright,Female,1957,Dayton,OH,United States,North America,39.75944,-84.19167,Actor,Film And Theatre,Arts,27,2608651,96617,19.3019,Q229211,Nancy Cartwright,American actress,US-amerikanische Schauspielerin
147672,Simon Pegg,Male,1970,Brockworth,,United Kingdom,Europe,51.85,-2.15,Writer,Language,Humanities,31,11129845,359027,19.2964,Q238464,Simon Pegg,English actor (born 1970),"britischer Komiker, Schauspieler und Drehbuchautor"
1791998,Pierre Nkurunziza,Male,1963,Bujumbura,,Burundi,Africa,-3.38333,29.36667,Politician,Government,Institutions,40,361550,9039,19.2955,Q57343,Pierre Nkurunziza,President of Burundi from 2005 to 2020,burundischer Politiker und Präsident
615844,David Trézéguet,Male,1977,Rouen,,France,Europe,49.44,1.1,Soccer Player,Team Sports,Sports,46,5138258,111701,19.2945,Q183967,David Trezeguet,French footballer (born 1977),französischer Fußballspieler
599983,Paul Scholes,Male,1974,Manchester,,United Kingdom,Europe,53.483,-2.2931,Soccer Player,Team Sports,Sports,52,6563060,126213,19.2941,Q45613,Paul Scholes,English association football player,englischer Fußballspieler
867986,Kevin Carter,Male,1960,Johannesburg,,South Africa,Africa,-26.20444,28.04556,Journalist,Language,Humanities,26,4482777,172415,19.2875,Q262660,Kevin Carter,South African photojournalist,südafrikanischer Fotojournalist
22068,Naomi Klein,Female,1970,Montreal,,Canada,North America,45.5,-73.56667,Writer,Language,Humanities,30,2313538,77118,19.2793,Q236606,Naomi Klein,Canadian author and activist (born 1970),kanadische Schriftstellerin
771453,Emmanuel Petit,Male,1970,Dieppe,,France,Europe,49.92,1.08,Soccer Player,Team Sports,Sports,31,1741710,56184,19.2791,Q269883,Emmanuel Petit,French footballer (born 1970),französischer Fußballspieler
482729,Marjane Satrapi,Female,1969,Rasht,,Iran,Asia,37.28083,49.58306,Comic Artist,Design,Arts,29,2024137,69798,19.2781,Q126633,Marjane Satrapi,"Iranian-French graphic novelist, cartoonist, illustrator, film director, and children's book author (born 1969)","iranisch-französische Comic-Autorin, Filmemacherin und Kinderbuchautorin (geb. 1969)"
201655,Marco Pantani,Male,1970,Cesena,,Italy,Europe,44.13333,12.23333,Cyclist,Individual Sports,Sports,31,2961686,95538,19.2746,Q273860,Marco Pantani,Italian road racing cyclist (1970–2004),italienischer Profi-Radrennfahrer
520837,"Letizia, Princess of Asturias",Female,1972,Oviedo,,Spain,Europe,43.35,-5.845,Nobleman,Government,Institutions,37,2271943,61404,19.2731,Q201589,Letizia von Spanien,queen consort of Spain since 2014,als Ehefrau von Felipe VI. Königin von Spanien
730831,Gennaro Gattuso,Male,1978,Corigliano Calabro,,Italy,Europe,39.6,16.51667,Soccer Player,Team Sports,Sports,48,5594568,116554,19.2717,Q116980,Gennaro Gattuso,Italian association football player and manager,italienischer Fußballspieler
1172821,Robinho,Male,1984,São Vicente,,Brazil,South America,-23.96333,-46.39222,Soccer Player,Team Sports,Sports,54,11302903,209313,19.2716,Q58441,Robinho,Brazilian former association football player (born 1984),brasilianischer Fußballspieler
258685,Katarina Witt,Female,1965,Staaken,,Germany,Europe,52.5325,13.14139,Skater,Individual Sports,Sports,26,2970545,114252,19.2704,Q58028,Katarina Witt,German figure skater,deutsche Eiskunstläuferin
360756,Eiichiro Oda,Male,1975,Kumamoto,,Japan,Asia,32.78333,130.73333,Comic Artist,Design,Arts,29,6143775,211854,19.2699,Q2010,Eiichirō Oda,Japanese manga artist,japanischer Manga-Zeichner
572897,Marine Le Pen,Female,1968,Neuilly-sur-Seine,,France,Europe,48.8881,2.2686,Politician,Government,Institutions,61,3799083,62280,19.2696,Q12927,Marine Le Pen,French politician (born 1968),"französische Politikerin (Rassemblement National), MdEP"
782187,Gabriela Sabatini,Female,1970,Buenos Aires,,Argentina,South America,-34.60333,-58.38167,Tennis Player,Individual Sports,Sports,35,2568583,73388,19.2683,Q105868,Gabriela Sabatini,Argentine tennis player,argentinische Tennisspielerin
871143,Maria Schneider,Female,1952,Paris,,France,Europe,48.8567,2.3508,Actor,Film And Theatre,Arts,31,412946,13321,19.2672,Q224071,Maria Schneider,French actress (1952-2011),französische Schauspielerin (1952–2011)
264061,Bill Maher,Male,1956,New York,NY,United States,North America,40.7127,-74.0059,Actor,Film And Theatre,Arts,31,6239410,201271,19.2659,Q489,Bill Maher,American stand-up comedian and television host,"US-amerikanischer Komiker, Schauspieler, Schriftsteller, Fernsehproduzent, Fernsehmoderator"
3504698,Vanessa Hudgens,Female,1988,Salinas,CA,United States,North America,36.67778,-121.65556,Actor,Film And Theatre,Arts,59,34030925,576795,19.2657,Q123174,Vanessa Hudgens,American actress and singer (born 1988),US-amerikanische Schauspielerin und Sängerin
339155,"Frederik, Crown Prince of Denmark",Male,1968,Copenhagen,,Denmark,Europe,55.67611,12.56833,Nobleman,Government,Institutions,34,992999,29206,19.2639,Q1004037,Frederik X. von Dänemark,King of Denmark since 2024,König von Dänemark (seit 2024)
594891,Michaëlle Jean,Female,1957,Port-au-Prince,,Haiti,North America,18.53333,-72.33333,Journalist,Language,Humanities,35,1738223,49664,19.2628,Q128933,Michaëlle Jean,Canadian journalist and 27th Governor General of Canada,kanadische Politikerin und Journalistin
69930,Alicia Silverstone,Female,1976,San Francisco-Bay Area,CA,United States,North America,37.78333,-122.41667,Actor,Film And Theatre,Arts,37,9833870,265780,19.2588,Q199945,Alicia Silverstone,American actress,US-amerikanische Schauspielerin
459256,Franka Potente,Female,1974,Dülmen,,Germany,Europe,51.96667,7.63333,Actor,Film And Theatre,Arts,36,4314216,119839,19.2575,Q65105,Franka Potente,German actress,deutsche Schauspielerin
169214,PJ Harvey,Female,1969,Bridport,,United Kingdom,Europe,50.7336,-2.7584,Musician,Music,Arts,33,4248512,128743,19.2572,Q219772,PJ Harvey,English singer-songwriter,britische Sängerin und Songwriterin
860216,Tony Jaa,Male,1976,Surin Province,,Thailand,Asia,,,Actor,Film And Theatre,Arts,27,6596935,244331,19.2569,Q298551,Tony Jaa,Thai stunt actor,thailändischer Schauspieler
248095,Dominic Monaghan,Male,1976,Berlin,,Germany,Europe,52.51667,13.38333,Actor,Film And Theatre,Arts,43,8290861,192811,19.2558,Q152165,Dominic Monaghan,German-born British actor,britischer Schauspieler
143983,Eddie Izzard,Male,1962,Aden,,United Kingdom,Europe,,,Actor,Film And Theatre,Arts,40,6410965,160274,19.2537,Q254022,,British comedian and actor (born 1962),britische Komödiantin und Schauspielerin
12520860,Demi Lovato,Female,1992,Albuquerque,NM,United States,North America,35.1107,-106.60999,Singer,Music,Arts,84,53414996,635893,19.2511,Q41173,Demi Lovato,"American singer, songwriter, and actress (born 1992)",US-amerikanische Schauspielerin und Sängerin
393785,José Maria Neves,Male,1960,Santa Catarina,,Cape Verde,Africa,,,Politician,Government,Institutions,29,160239,5525,19.2509,Q57649,José Maria Neves,Cape Verdean politician and former prime minister of Cape Verde,"kap-verdischer Politiker, Staatspräsident und früherer Premierminister von Kap Verde"
742752,Gael García Bernal,Male,1978,Guadalajara,,Mexico,North America,20.66667,-103.35,Actor,Film And Theatre,Arts,43,5897360,137148,19.2494,Q179576,Gael García Bernal,Mexican actor and producer,mexikanischer Schauspieler und Filmregisseur
205247,Michael Owen,Male,1979,Chester,,United Kingdom,Europe,53.1903,-2.8916,Soccer Player,Team Sports,Sports,57,11137962,195403,19.2481,Q128829,Michael Owen,English association football player,englischer Fußballspieler
870045,Ayaan Hirsi Ali,Female,1969,Mogadishu,,Somalia,Africa,2.03333,45.35,Philosopher,Philosophy,Humanities,36,3098782,86077,19.2462,Q214475,Ayaan Hirsi Ali,Dutch-American political activist and author,niederländisch-amerikanische Politikerin und Frauenrechtlerin
3201113,Eric Dane,Male,1972,San Francisco-Bay Area,CA,United States,North America,37.78333,-122.41667,Actor,Film And Theatre,Arts,26,7010203,269623,19.2417,Q299421,Eric Dane,American actor (1972–2026),US-amerikanischer Schauspieler (1972–2026)
1681476,Emerson Ferreira da Rosa,Male,1976,Pelotas,,Brazil,South America,-31.77194,-52.3425,Soccer Player,Team Sports,Sports,35,1646716,47049,19.2409,Q215952,Emerson,Brazilian footballer (born 1976),brasilianischer Fußballspieler
254273,Mikhail Kasyanov,Male,1957,Moscow,,Russia,Europe,55.75,37.61667,Politician,Government,Institutions,28,318213,11365,19.2375,Q62551,Michail Michailowitsch Kassjanow,"Russian politician, Prime Minister of Russia (2000–2004)","russischer Politiker, Finanzminister, Ministerpräsident"
30960034,Mustafa Abdul Jalil,Male,1952,Al Bayda',,Libyan Arab Jamahiriya,Africa,32.76639,21.74167,Politician,Government,Institutions,29,809114,27900,19.2363,Q274769,Mustafa Abd al-Dschalil,De facto leader of Libya from 2011 to 2012,libyscher Politiker
247463,Ryan Phillippe,Male,1974,New Castle,DE,United States,North America,39.66472,-75.56528,Actor,Film And Theatre,Arts,31,9565724,308572,19.2356,Q273136,Ryan Phillippe,American actor,US-amerikanischer Schauspieler
3470932,Jens Böhrnsen,Male,1949,Bremen,,Germany,Europe,53.08333,8.8,Politician,Government,Institutions,26,341068,13118,19.2323,Q61604,,German politician (SPD) and mayor of Bremen (2005-),deutscher Politiker (SPD) und Bürgermeister der Stadt Bremen
1004037,Tuomas Holopainen,Male,1976,Kitee,,Finland,Europe,62.1,30.13333,Musician,Music,Arts,31,1919477,61919,19.2293,Q489000,Tuomas Holopainen,"Finnish songwriter, producer and keyboardist","finnischer Keyboarder, Songwriter und Produzent"
393817,Meles Zenawi,Male,1955,Adwa,,Ethiopia,Africa,14.16667,38.9,Politician,Government,Institutions,52,1571801,30227,19.227,Q161184,Meles Zenawi,Ethiopian politician; Prime Minister of Ethiopia (1955-2012),"äthiopischer Politiker, Premierminister Äthiopiens"
183124,Chris Tucker,Male,1971,Atlanta,GA,United States,North America,33.755,-84.39,Actor,Film And Theatre,Arts,33,8690866,263360,19.2267,Q219717,Chris Tucker,American actor and comedian,US-amerikanischer Filmschauspieler und Komiker
1084470,Daniel Dae Kim,Male,1968,Busan,,South Korea,Asia,35.16667,129.06667,Actor,Film And Theatre,Arts,28,3483530,124412,19.2251,Q299700,Daniel Dae Kim,South Korean-American actor,US-amerikanischer Schauspieler koreanischer Abstammung
856879,Oliver Riedel,Male,1971,Schwerin,,Germany,Europe,53.63333,11.41667,Musician,Music,Arts,26,1757988,67615,19.2249,Q45520,Oliver Riedel,German bassist,deutscher Musiker
2629332,Kristen Stewart,Female,1990,Los Angeles,CA,United States,North America,34.05,-118.25,Actor,Film And Theatre,Arts,58,55438548,955837,19.2244,Q126599,Kristen Stewart,American actress,US-amerikanische Schauspielerin
151488,Michael S. Dell,Male,1965,Houston,TX,United States,North America,29.76278,-95.38306,Businessperson,Business,Business & Law,34,3021594,88870,19.2236,Q218630,Michael Dell,American businessman and CEO (born 1965),US-amerikanischer Unternehmer (geb. 1965)
553772,Robert Pirès,Male,1973,Reims,,France,Europe,49.2628,4.0347,Soccer Player,Team Sports,Sports,39,2846742,72993,19.2155,Q113156,Robert Pires,French footballer (born 1973),französischer Fußballspieler
14462907,Aleksandr Dedyushko,Male,1962,Vawkavysk,,Belarus,Europe,53.16667,24.46667,Actor,Film And Theatre,Arts,42,92987,2214,19.2125,Q485529,Alexander Wiktorowitsch Dedjuschko,Russian actor (1962-2007),russischer Schauspieler
7829224,Yousaf Raza Gillani,Male,1952,Multan,,Pakistan,Asia,30.19778,71.46972,Politician,Government,Institutions,45,1064999,23667,19.2114,Q152052,Yousaf Raza Gilani,Prime Minister of Pakistan from 2008 to 2012,pakistanischer Politiker der Pakistanischen Volkspartei und Premierminister
1462717,Andreas Möller,Male,1967,Frankfurt,,Germany,Europe,50.11667,8.68333,Soccer Player,Team Sports,Sports,28,1015446,36266,19.2092,Q155919,Andreas Möller,German footballer,deutscher Fußballspieler
1212268,Lil Jon,Male,1971,Atlanta,GA,United States,North America,33.755,-84.39,Singer,Music,Arts,29,6146344,211943,19.2049,Q294449,Lil Jon,American rapper and record producer (born 1971),US-amerikanischer Rapper
800594,Ricardo Quaresma,Male,1983,Vila Nova de Famalicão,,Portugal,Europe,41.4,-8.51667,Soccer Player,Team Sports,Sports,41,8251062,201245,19.2032,Q188241,Ricardo Quaresma,Portuguese association football player (born 1983),portugiesischer Fußballspieler
2533321,Javier Aguirre,Male,1958,Mexico City,,Mexico,North America,19.43333,-99.13333,Coach,Team Sports,Sports,26,901400,34669,19.2028,Q194311,Javier Aguirre,Mexican association football player and manager,mexikanischer Fußballtrainer und Fußballspieler
102592,Julia Louis-Dreyfus,Female,1961,New York,NY,United States,North America,40.7127,-74.0059,Actor,Film And Theatre,Arts,28,7680588,274307,19.2023,Q232072,Julia Louis-Dreyfus,American actress,US-amerikanische Schauspielerin
277700,V. V. Giri,Male,1894,Berhampur,,India,Asia,19.32,84.78,Politician,Government,Institutions,29,392576,13537,19.2,Q312557,V. V. Giri,Indian politician and 4th president of India (1894-1980),indischer Politiker und Staatspräsident
647260,Jarno Trulli,Male,1974,Pescara,,Italy,Europe,42.46389,14.21417,Racecar Driver,Individual Sports,Sports,40,1378880,34472,19.1996,Q171350,Jarno Trulli,Italian racecar driver,italienischer Formel-1-Rennfahrer
43113,Ashley Judd,Female,1968,Los Angeles,CA,United States,North America,34.28,-118.5,Actor,Film And Theatre,Arts,32,9774675,305459,19.1974,Q228645,Ashley Judd,American actress,US-amerikanische Schauspielerin
191285,Natalie Imbruglia,Female,1975,Sydney,,Australia,Oceania,-33.865,151.20944,Singer,Music,Arts,35,6358970,181685,19.1952,Q488353,Natalie Imbruglia,Australian-British singer and actress,australische Sängerin und Schauspielerin
2067111,Markus Merk,Male,1962,Kaiserslautern,,Germany,Europe,49.44472,7.76889,Referee,Team Sports,Sports,26,531598,20446,19.1929,Q156339,Markus Merk,German football referee,deutscher Fußballschiedsrichter
14887264,Joseba Sarrionandia,Male,1958,Iurreta,,Spain,Europe,43.18306,-2.63306,Writer,Language,Humanities,32,237168,7412,19.1923,Q237039,Joseba Sarrionandia,Basque writer,baskischer Schriftsteller und Übersetzer
399397,Rick Rubin,Male,1963,Long Island,NY,United States,North America,40.58605,-73.66775,Producer,Business,Business & Law,29,6005905,207100,19.1922,Q587361,Rick Rubin,American music producer (born 1963),"US-amerikanischer Musikproduzent, Gründer der Musik-Labels Def Jam und American Recordings"
1700594,Andrea Pirlo,Male,1979,Flero,,Italy,Europe,45.46667,10.18333,Soccer Player,Team Sports,Sports,57,10605858,186068,19.1907,Q43926,Andrea Pirlo,Italian association football player and manager,italienischer Fußballspieler
16297311,Iveta Radičová,Female,1956,Bratislava,,Slovakia,Europe,48.14389,17.10972,Politician,Government,Institutions,32,440214,13757,19.1858,Q211771,Iveta Radičová,"Slovak politician and sociologist, former prime minister",slowakische Soziologin und Politikerin
